,ticker,title,summary,source,source_domain,time_published,overall_sentiment_score,overall_sentiment_label
169,GOOGL,News Corp (Class A): How a Legacy Media Giant Is Rebuilding Its Digital Power Stack,"News Corp (Class A) is transforming from a traditional media company into a diversified digital data and media engine. The company is primarily focused on growing digital subscriptions and enterprise data revenue across its portfolio, which includes Dow Jones, digital real estate services like Realtor.com and REA Group, news media mastheads, and HarperCollins publishing. This strategic pivot aims to offset structural pressures on print advertising and traditional media, positioning News Corp as a long-term digital product play with sticky, high-margin revenue streams.",AD HOC NEWS,AD HOC NEWS,2026-01-04 07:08:17,0.290622,Somewhat-Bullish
170,GOOGL,"Trump Media Short Interest Jumps 31% Post-Merger As Traders Bet DJT Rally Will Fade Despite AI Data Center Ambitions - Trump Media & Tech Gr (NASDAQ:DJT), Alphabet (NASDAQ:GOOG)","Short interest in Trump Media & Technology Group (DJT) has surged by 31% following its merger announcement, indicating that traders are betting the stock's recent rally will fade. This increase represents $218 million in bearish bets despite the company's shares rising over 30% since the announcement. President Trump's stake in the company is also expected to decrease significantly due to dilution post-merger.",Benzinga,Benzinga,2026-01-04 02:09:54,-0.191335,Somewhat-Bearish
171,GOOGL,FatPipe Inc Highlights Proven Fail-Proof Autonomous Vehicle Connectivity Solutions to Avoid Waymo San Francisco Outage-like Situations,"FatPipe Inc is providing autonomous vehicle connectivity solutions to prevent outages like those recently experienced by Waymo in San Francisco. Their technology, which seamlessly switches between GEO satellite, LEO satellite, and 4G/5G cellular networks, ensures continuous and reliable connectivity for autonomous operations, even during network failures. This solution, proven in live trials with Project Darwin, significantly increases overall connectivity availability.",The Providence Journal,The Providence Journal,2026-01-04 02:09:28,0.205596,Somewhat-Bullish
172,GOOGL,The Truth About Enovix Corp: Is This Battery Stock Actually Worth the Hype?,"This article scrutinizes Enovix Corp ($ENVX), a battery technology company, amidst significant market hype. It delves into the potential of its silicon-anode battery technology, its volatile stock performance, and the competitive landscape, ultimately advising investors on the high-risk, high-reward nature of the stock. The author urges careful consideration of risk tolerance and investment goals before engaging with ENVX.",AD HOC NEWS,AD HOC NEWS,2026-01-03 20:48:29,-0.07615,Neutral
173,GOOGL,"The Best Artificial Intelligence ETF to Invest $2,000 in Right Now","Investing in artificial intelligence (AI) can be challenging due to the large number of companies and difficulty in identifying long-term winners. The Global X Artificial Intelligence & Technology ETF (AIQ) offers a diversified and balanced approach to investing in the AI sector. Its unique weighting methodology, which limits the percentage of any single company based on its AI exposure, helps mitigate risks associated with over-concentration and volatile stock movements.",Nasdaq,Nasdaq,2026-01-03 20:27:29,0.275351,Somewhat-Bullish
174,GOOGL,"Individual Investors Lose on Trump, While the Trump Family's Wealth Grows","While individual investors who put their money into Trump-related assets like Trump Media (DJT) and the Official TRUMP meme coin experienced significant losses, Donald Trump and his son, Donald Trump Jr., substantially increased their personal wealth. Trump Media shares plunged by 67%, and the Official TRUMP coin dropped by 89%, contrasting sharply with the rise in broader market indices. This indicates a disparity where the Trump family profited from these ventures, reportedly doubling and six-folding their net worth respectively through cryptocurrency investments, while their individual supporters faced considerable financial setbacks.",아시아경제,아시아경제,2026-01-03 17:04:00,0.173946,Somewhat-Bullish
175,GOOGL,"CleanSpark (CLSK) stock jumps 14% as bitcoin steadies near $90,000 — what traders watch next","CleanSpark (CLSK) stock rose 14% as Bitcoin held near $90,000, aligning with other U.S.-listed bitcoin miners. The company is positioning itself as more than just a miner, securing land and power for a data-center campus aimed at AI, cloud, and enterprise workloads. Traders are now focusing on next week's U.S. economic data and CleanSpark's upcoming earnings report in early February for further catalysts.",ts2.tech,ts2.tech,2026-01-03 16:09:16,0.382244,Bullish
176,GOOGL,Google stock (GOOG) starts 2026 higher — here’s what could move Alphabet next,"Alphabet's Class C shares (GOOG) closed up about 0.5% at $315.32 on Friday, the first session of 2026, contributing to a market value of about $2.94 trillion for the Google parent. The stock's performance reflects a broader ""buy the dip, sell the rip"" market sentiment, with investors weighing the potential for Big Tech to convert AI investments into sustained profit growth. Upcoming catalysts for Alphabet include key economic reports in January and an anticipated earnings release in early February, all of which will influence investor sentiment and the stock's direction.",ts2.tech,ts2.tech,2026-01-03 15:27:12,0.046832,Neutral
177,GOOGL,Here’s Why Taiwan Semiconductor Manufacturing Holds the Keys to AI’s Explosive Growth,"Taiwan Semiconductor Manufacturing (TSM) is crucial to the AI industry's growth due to its control over advanced CoWoS packaging capacity. This constraint has forced companies like Google to reduce AI chip production targets, with Nvidia securing over half of TSM's capacity through 2027. While TSM expands its capacity, this bottleneck creates opportunities for competitors like Intel and Samsung to gain market share in providing alternative advanced packaging solutions.",24/7 Wall St.,24/7 Wall St.,2026-01-03 15:08:42,0.214388,Somewhat-Bullish
178,GOOGL,"Top AI Stocks for 2026 – Nvidia, Microsoft, Alphabet Lead","This article identifies five top AI stocks—Nvidia, Microsoft, Alphabet, Palantir, and CoreWeave—recommended by Wall Street analysts for long-term investors through 2030. It details each company's unique market position, AI integration, and financial strengths, distinguishing between established leaders and faster-growing specialists in the AI ecosystem. The piece emphasizes the shift in corporations from AI pilot programs to full-scale deployments, benefiting key AI service and technology providers.",Blockonomi,Blockonomi,2026-01-03 12:50:26,0.422445,Bullish
179,GOOGL,Best AI Stocks to Buy for 2026: Nvidia and Microsoft Lead,"This article identifies five top AI stocks for 2026: Nvidia, Microsoft, Alphabet, Palantir, and CoreWeave, based on analysis of their market positioning and growth potential. It highlights Nvidia's dominance in GPUs, Microsoft's diversified AI integration, Alphabet's AI leverage in search and cloud, Palantir's analytics platforms, and CoreWeave's specialized AI infrastructure services. The piece discusses the risk and return profiles of these companies, ranging from established tech giants to specialized providers.",CoinCentral,CoinCentral,2026-01-03 12:15:26,0.344282,Somewhat-Bullish
180,GOOGL,"HM Payson & Co. Sells 19,708 Shares of Alphabet Inc. $GOOG","HM Payson & Co. reduced its stake in Alphabet Inc. (NASDAQ:GOOG) by 1.6% in the third quarter, selling 19,708 shares and holding 1,212,629 shares valued at $295.3 million. Alphabet remains a significant part of their portfolio, accounting for 4.2% and being their fifth-largest holding. Other institutional investors also adjusted their positions, while Alphabet's stock performance shows a P/E ratio of 31.10 and recent earnings beating consensus estimates.",MarketBeat,MarketBeat,2026-01-03 10:42:08,0.014205,Neutral
181,GOOGL,"SWS Partners Acquires 5,596 Shares of Alphabet Inc. $GOOGL","SWS Partners increased its stake in Alphabet Inc. (NASDAQ:GOOGL) by 19.2% in the third quarter, acquiring an additional 5,596 shares to reach a total of 34,719 shares valued at $8.44 million. Alphabet now constitutes 2.0% of SWS Partners' portfolio, making it their 10th largest holding. The article also notes that several analysts have raised their price targets for Alphabet, with a consensus ""Moderate Buy"" rating, while company insiders have sold a significant amount of shares.",MarketBeat,MarketBeat,2026-01-03 10:23:08,0.486409,Bullish
182,GOOGL,Plancorp LLC Cuts Position in Apple Inc. $AAPL,"Plancorp LLC reduced its stake in Apple Inc. (NASDAQ:AAPL) by 5.2% during the third quarter, selling 6,562 shares and now holding 119,141 shares valued at $30.34 million. Despite this, Apple remains a significant holding for Plancorp, representing 1.0% of its portfolio. Other major institutional investors, including Vanguard Group and State Street Corp, significantly increased their positions in Apple during the second quarter, demonstrating continued strong institutional interest.",MarketBeat,MarketBeat,2026-01-03 10:12:39,0.248457,Somewhat-Bullish
183,GOOGL,The Truth About Oracle Corp: Wall Street’s Quiet Beast You’ve Been Sleeping On,"Oracle Corp is quietly making significant moves in AI and cloud computing, despite not generating the same social media hype as other tech giants. The company's strategic pivot into cloud infrastructure for AI and its established database stronghold position it as a powerful, albeit understated, player in the tech landscape, attracting serious investors with its predictable earnings and consistent growth. While not a ""viral rocket,"" Oracle is seen as a solid long-term investment, especially for those seeking steady cash generation rather than meme-stock volatility.",AD HOC NEWS,AD HOC NEWS,2026-01-03 10:08:17,0.284009,Somewhat-Bullish
184,GOOGL,The Truth About Oracle Corp: Wall Street’s Quiet Beast You’ve Been Sleeping On,"The article highlights Oracle Corp (ORCL) as a significant player in the cloud and AI space, often overlooked due to the hype around other tech stocks. It emphasizes Oracle's strong cloud growth, its crucial database business, and its strategic focus on AI infrastructure rather than flashy applications. The author suggests that despite not being a ""viral"" stock, Oracle represents a stable, long-term investment opportunity.",AD HOC NEWS,AD HOC NEWS,2026-01-03 10:08:10,0.237492,Somewhat-Bullish
185,GOOGL,Swedbank AB Raises Holdings in Microsoft Corporation $MSFT,"Swedbank AB increased its stake in Microsoft Corporation by 1.6% in the third quarter, bringing its total holdings to over 14 million shares, valued at approximately $7.29 billion. This makes Microsoft Swedbank AB's second-largest position, and other major institutions have also boosted their holdings in the software giant. Microsoft continues to receive strong support from Wall Street analysts, with a consensus ""Moderate Buy"" rating, following better-than-expected quarterly earnings and an 18.4% year-over-year revenue increase.",MarketBeat,MarketBeat,2026-01-03 09:55:03,0.20334,Somewhat-Bullish
